task_id	pool	family	semantic_subtasks	pure_composition	requires_transition	instruction	source_suite	source_task_id	source_task	original_instruction	goal_atom	physical_group	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos	canonical_task_signature
COMPOSEOBJ_075	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	libero_object	308;301;302	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_076	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the tomato sauce in the basket.	libero_object	308;301;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_077	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the butter in the basket.	libero_object	308;301;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_078	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	libero_object	308;303;302	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_079	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the salad dressing in the basket, and finally put the tomato sauce in the basket.	libero_object	308;303;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_080	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the salad dressing in the basket, and finally put the butter in the basket.	libero_object	308;303;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_081	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	libero_object	308;302;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_082	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the cream cheese box in the basket, and finally put the butter in the basket.	libero_object	308;302;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_083	Object-Milk-Followup-268	O1_object_milk_first_3_to_basket	3	true	true	First put the milk in the basket, then put the tomato sauce in the basket, and finally put the butter in the basket.	libero_object	308;306;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_084	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	libero_object	308;301;303;302	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_085	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the salad dressing in the basket, and finally put the tomato sauce in the basket.	libero_object	308;301;303;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_086	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the salad dressing in the basket, and finally put the butter in the basket.	libero_object	308;301;303;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_087	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	libero_object	308;301;302;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_088	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the butter in the basket.	libero_object	308;301;302;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_089	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the alphabet soup in the basket, then put the tomato sauce in the basket, and finally put the butter in the basket.	libero_object	308;301;306;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_090	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the salad dressing in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	libero_object	308;303;302;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_091	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the salad dressing in the basket, then put the cream cheese box in the basket, and finally put the butter in the basket.	libero_object	308;303;302;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_092	Object-Milk-Followup-268	O1_object_milk_first_4_to_basket	4	true	true	First put the milk in the basket, then put the salad dressing in the basket, then put the tomato sauce in the basket, and finally put the butter in the basket.	libero_object	308;303;306;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
