candidate_id	task_id	source_task_id	original_instruction	original_target	left_object	right_object	left_initial_region	right_initial_region	bucket	pilot_batch	instruction	physical_signature	policy_status	native_sr_percent	strict_composition_sr_percent	simulator_initial_states	definition	strict_successes	native_final_count	native_ordered_count
BDRCENS_125		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	ketchup_1	milk_1	floor_target_object_region	floor_other_object_region_4	original_target_first		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	1ccc31ebf4f814b4a8c3fcb39d5000e84bdf28c591504c9f12e8701bb32e1413	not evaluated			0	definitions/BDRCENS_125.bddl			
BDRCENS_126		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	bbq_sauce_1	ketchup_1	floor_other_object_region_0	floor_target_object_region	original_target_second		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	d6ad7718e6ab474cc856f24dd7e31db6c4cb39e387de2880ae7e40169c94de03	not evaluated			0	definitions/BDRCENS_126.bddl			
BDRCENS_127		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	bbq_sauce_1	salad_dressing_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	094348f1ab1ea0e1cec4ff0eb469df144a4ae301b1c41abdbf3467b8e98502cc	not evaluated			0	definitions/BDRCENS_127.bddl			
BDRCENS_128		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	bbq_sauce_1	alphabet_soup_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	60790ac07d4627a0c4736bdd91dade980ef0cf363be216d819039e4a0ca1f59b	not evaluated			0	definitions/BDRCENS_128.bddl			
BDRCENS_129		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	bbq_sauce_1	cream_cheese_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	2772a65ba2bde49491e6971beecff6da99f5b8ae74192babe53062049a801c82	not evaluated			0	definitions/BDRCENS_129.bddl			
BDRCENS_130		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	bbq_sauce_1	milk_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	60d28ac703d32c3ccce5ea31491be608e5f4b04aa1ce8be9f5852407c7fa7efc	not evaluated			0	definitions/BDRCENS_130.bddl			
BDRCENS_131		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	salad_dressing_1	ketchup_1	floor_other_object_region_1	floor_target_object_region	original_target_second		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	479146fad6ce9a60f19dff7cd452184c21e6161e54d19d50e50ddedfcff88f2c	not evaluated			0	definitions/BDRCENS_131.bddl			
BDRCENS_132		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	salad_dressing_1	bbq_sauce_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	3c2b7133302b93033343bd1612896b42844f3f523dda21ee952baf33b9815c70	not evaluated			0	definitions/BDRCENS_132.bddl			
BDRCENS_133		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	salad_dressing_1	alphabet_soup_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	07d60e7d58bf772ba3879d7d774a6858f21a4c6c49ee00513d672d85f543f0bd	not evaluated			0	definitions/BDRCENS_133.bddl			
BDRCENS_134		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	salad_dressing_1	cream_cheese_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	3101030a40a43f1feac60623166f4d8918e9690e20d8bd65e6e1a5e641336375	not evaluated			0	definitions/BDRCENS_134.bddl			
BDRCENS_135		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	salad_dressing_1	milk_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	e820e802e7fea0e9217ee28b22530a5057e5e1d964a5305148c061c95df48457	not evaluated			0	definitions/BDRCENS_135.bddl			
BDRCENS_136	BDRCOMP_029	LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	alphabet_soup_1	ketchup_1	floor_other_object_region_2	floor_target_object_region	original_target_second	extension20	Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	4719165dd9e5e2dbfffdb46163d26a2afacab6e1e6a52e19d1c3fb6069543208	evaluated		0	5	definitions/BDRCENS_136.bddl	0	0	0
BDRCENS_137		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	alphabet_soup_1	bbq_sauce_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	f7ca7c9a4b826acfcad1e2a889ade7fa02ea25b8122e06232cb716140b8e8a8f	not evaluated			0	definitions/BDRCENS_137.bddl			
BDRCENS_138		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	alphabet_soup_1	salad_dressing_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	227243242419885a6ea4859b0530b766e4971b942db04cca20f51561dc6e414a	not evaluated			0	definitions/BDRCENS_138.bddl			
BDRCENS_139	BDRCOMP_009	LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	alphabet_soup_1	cream_cheese_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors	anchor20	Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	442db925a7937ca7add7c89f4336a83aa07c38bda0175fb9c26314c43d66de5c	evaluated		0	5	definitions/BDRCENS_139.bddl	0	0	0
BDRCENS_140		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	alphabet_soup_1	milk_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	f040f99304b2509b5c54e9f7f9ba8149c792198b77dbfd186be6b34fd9ef048e	not evaluated			0	definitions/BDRCENS_140.bddl			
BDRCENS_141		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	cream_cheese_1	ketchup_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	132e2bf4a532c58215a0d3d8269338d31e0b30aacf19fd17a25f56530bc9403d	not evaluated			0	definitions/BDRCENS_141.bddl			
BDRCENS_142		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	cream_cheese_1	bbq_sauce_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	5fd3dc9ed300ffc9da74ed901847a2138acb9313f51138cb4edef6d2beb897a2	not evaluated			0	definitions/BDRCENS_142.bddl			
BDRCENS_143		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	cream_cheese_1	salad_dressing_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	6aae502083ee15172505625c10c1283f673de0df72204c1f515c199a2d1876ff	not evaluated			0	definitions/BDRCENS_143.bddl			
BDRCENS_144	BDRCOMP_010	LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	cream_cheese_1	alphabet_soup_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors	anchor20	Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	0985ec3794c3ed22104082dd8c45da69603ccdf578eefeddbe9878cc570bd1b8	evaluated		0	5	definitions/BDRCENS_144.bddl	0	0	0
BDRCENS_145		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	cream_cheese_1	milk_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	553c3ff349091d937f8dce27a9ec65d56f5024a45f205a0c500632ef8d35e1e0	not evaluated			0	definitions/BDRCENS_145.bddl			
BDRCENS_146		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	milk_1	ketchup_1	floor_other_object_region_4	floor_target_object_region	original_target_second		Pick the milk and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	10e63ce04184c053dc180ff98a417e52d4926d50c83b485e5ccb0c4f0cb9809d	not evaluated			0	definitions/BDRCENS_146.bddl			
BDRCENS_147		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	milk_1	bbq_sauce_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	bb156bafe029b124bb41b56bd9a934cde656abbfe4adec74fa6d75d2147cfd56	not evaluated			0	definitions/BDRCENS_147.bddl			
BDRCENS_148		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	milk_1	salad_dressing_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	40d2446914b2aebba5278eaa7833cc1be21ab3bded31ef1212120f6de09c53bf	not evaluated			0	definitions/BDRCENS_148.bddl			
BDRCENS_149		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	milk_1	alphabet_soup_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	75bc5c46eeaf1791013dab1bf7e459bebb1ed730ce957138a64193bafe764f48	not evaluated			0	definitions/BDRCENS_149.bddl			
BDRCENS_150		LIBERO_OBJECT_05	Pick the ketchup and place it in the basket	ketchup_1	milk_1	cream_cheese_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	91adde7c290b8c5bffa03896e85c053d22aaf46c5c4b7da78e407aee45a977f6	not evaluated			0	definitions/BDRCENS_150.bddl			
BDRCENS_151	BDRCOMP_031	LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	tomato_sauce_1	milk_1	floor_target_object_region	floor_other_object_region_0	original_target_first	extension20	Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	164c1f94a68d83d2ea5cf35acf5535113c42bf7e5bb5e805b48370d55f9e2dd7	evaluated		0	5	definitions/BDRCENS_151.bddl	0	0	0
BDRCENS_152	BDRCOMP_011	LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	tomato_sauce_1	butter_1	floor_target_object_region	floor_other_object_region_1	original_target_first	anchor20	Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	1776832bb1601931e25be6c55448bbde116b7afbc644fb54f639d314131b3cf0	evaluated		0	5	definitions/BDRCENS_152.bddl	0	0	0
BDRCENS_153		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	tomato_sauce_1	orange_juice_1	floor_target_object_region	floor_other_object_region_2	original_target_first		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	64c7845cdab107c933c25896adc4dcf46f8d1dc44fe15a2ebf812259fdeaea44	not evaluated			0	definitions/BDRCENS_153.bddl			
BDRCENS_154		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	tomato_sauce_1	chocolate_pudding_1	floor_target_object_region	floor_other_object_region_3	original_target_first		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	5d01bc0f9244ba7b2741f5966fe84c9cfb7b0d8a5fdcecc98094fa1bdb227334	not evaluated			0	definitions/BDRCENS_154.bddl			
BDRCENS_155		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	tomato_sauce_1	bbq_sauce_1	floor_target_object_region	floor_other_object_region_4	original_target_first		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	baa04d7ff3e04dc95f8617b184d143686fb1d5b2f7c8bf4c868e22013bae552f	not evaluated			0	definitions/BDRCENS_155.bddl			
BDRCENS_156	BDRCOMP_032	LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	milk_1	tomato_sauce_1	floor_other_object_region_0	floor_target_object_region	original_target_second	extension20	Pick the milk and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	307a3c94b527cbbbf49f6ff71223fc8a560820ed13745d0ab138d9312785eb36	evaluated		0	5	definitions/BDRCENS_156.bddl	0	0	0
BDRCENS_157		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	milk_1	butter_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	c972eb2744cfe451dce002838bc67f90913dd54bef9f8f9b56a974a702bef8dc	not evaluated			0	definitions/BDRCENS_157.bddl			
BDRCENS_158		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	milk_1	orange_juice_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	705590b2fad5d8483b4a6fe30636c12f64b375874f21dd817a0c2bbe67f2ec11	not evaluated			0	definitions/BDRCENS_158.bddl			
BDRCENS_159		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	milk_1	chocolate_pudding_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	ffb5066d33cf04ac4653ff44dc225e8bc9c54c7f1dec3d373813caf7717e9992	not evaluated			0	definitions/BDRCENS_159.bddl			
BDRCENS_160		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	milk_1	bbq_sauce_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the milk and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	4a083ee57c5f45649602971e1e30dcf98937206bf51d0252be5390317715bc79	not evaluated			0	definitions/BDRCENS_160.bddl			
BDRCENS_161	BDRCOMP_012	LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	butter_1	tomato_sauce_1	floor_other_object_region_1	floor_target_object_region	original_target_second	anchor20	Pick the butter and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	c1935dfbb6349ce10fa73af26a7f2d876b0fb00c0494a40e3165d62ccf416214	evaluated		0	5	definitions/BDRCENS_161.bddl	0	0	0
BDRCENS_162		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	butter_1	milk_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	8248d708a6185b71abbb7caaaeed32b0fac652c598aff5dcf8f24377dd50d8c4	not evaluated			0	definitions/BDRCENS_162.bddl			
BDRCENS_163		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	butter_1	orange_juice_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	b0249dcd10535bedebfe73e36008f932b6aedb14ac435ae1609f33d69ae5ab9e	not evaluated			0	definitions/BDRCENS_163.bddl			
BDRCENS_164		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	butter_1	chocolate_pudding_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	d8f191cbb4a8d69df4860002b26e83d1e6132185b3508485a37d67e44c6c6036	not evaluated			0	definitions/BDRCENS_164.bddl			
BDRCENS_165		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	butter_1	bbq_sauce_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	86043882bc6394e31d38b15135bda45be7f3ce2d7fc7f7357298cab0f351c250	not evaluated			0	definitions/BDRCENS_165.bddl			
BDRCENS_166		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	orange_juice_1	tomato_sauce_1	floor_other_object_region_2	floor_target_object_region	original_target_second		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	31a3c5553c91078e6554867e7c6a7cc007fb7081fc4e09367b815ea62bb25fb4	not evaluated			0	definitions/BDRCENS_166.bddl			
BDRCENS_167		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	orange_juice_1	milk_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	c21826678ec899226e3aac7976a99b06a1f51357921a074e42ab16dd48b9eda2	not evaluated			0	definitions/BDRCENS_167.bddl			
BDRCENS_168		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	orange_juice_1	butter_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	a78a16093733a6979da49dc3157236dfdbb2585368a2209f3f8178bbac93acaa	not evaluated			0	definitions/BDRCENS_168.bddl			
BDRCENS_169		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	orange_juice_1	chocolate_pudding_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	a85535a47d4a6378dcf4b760f1920550003173bbcdbf1d220cf51ff1ce3ee92e	not evaluated			0	definitions/BDRCENS_169.bddl			
BDRCENS_170		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	orange_juice_1	bbq_sauce_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	aedc8b854be45de658dea12e438e6207fc3f276b8b3e8b1eaf89d7b9e1a6d2ab	not evaluated			0	definitions/BDRCENS_170.bddl			
BDRCENS_171		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	chocolate_pudding_1	tomato_sauce_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	6ed1381698d22debed3532c058679c870606d4ab4b962e7d7700a05cf8680c28	not evaluated			0	definitions/BDRCENS_171.bddl			
BDRCENS_172		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	chocolate_pudding_1	milk_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	190c6cb07738191e298a4c07d920982566777a14797185efccc78ed9c96fad63	not evaluated			0	definitions/BDRCENS_172.bddl			
BDRCENS_173		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	chocolate_pudding_1	butter_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	70d6645df70cf8f76ef256c355f93efcad2500d923da9218184b1edfb81ed057	not evaluated			0	definitions/BDRCENS_173.bddl			
BDRCENS_174		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	chocolate_pudding_1	orange_juice_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	3a5e873d8377bedb3afeecf7d8c542ae70a1a4754487a051771f0a60951ebd1f	not evaluated			0	definitions/BDRCENS_174.bddl			
BDRCENS_175		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	chocolate_pudding_1	bbq_sauce_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	db2ea48598cc9dc592d5d3acd2bdeff855f574fa870d195600ace25a82098ebc	not evaluated			0	definitions/BDRCENS_175.bddl			
BDRCENS_176		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	bbq_sauce_1	tomato_sauce_1	floor_other_object_region_4	floor_target_object_region	original_target_second		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	6c29813cce97cfa974a1f539ca9f73ab03b47e2eae14e91d1804d3542c9e6f20	not evaluated			0	definitions/BDRCENS_176.bddl			
BDRCENS_177		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	bbq_sauce_1	milk_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	67ad9ba75d35b2397bd7a2f696ed4b3ca689eff80e669b655566782ae04f8ef1	not evaluated			0	definitions/BDRCENS_177.bddl			
BDRCENS_178		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	bbq_sauce_1	butter_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	0d1bc611895530f92d85f9938ed4a736a90fea9765a848dad6ed190eb4345002	not evaluated			0	definitions/BDRCENS_178.bddl			
BDRCENS_179		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	bbq_sauce_1	orange_juice_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	099b0e37519fafead4bb7f9ae29af22ad631b965622733e42312380481f09f6c	not evaluated			0	definitions/BDRCENS_179.bddl			
BDRCENS_180		LIBERO_OBJECT_06	Pick the tomato sauce and place it in the basket	tomato_sauce_1	bbq_sauce_1	chocolate_pudding_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	42deaefa96833544fa70235ed03c249f12d308071b81e1ef36a0c30767aba92b	not evaluated			0	definitions/BDRCENS_180.bddl			
BDRCENS_181	BDRCOMP_013	LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	butter_1	tomato_sauce_1	floor_target_object_region	floor_other_object_region_0	original_target_first	anchor20	Pick the butter and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	8a082785c99f7b7c8eaac3c2a27099cf37923dc146d40318c1ae49657dbf730d	evaluated		0	5	definitions/BDRCENS_181.bddl	0	0	0
BDRCENS_182	BDRCOMP_033	LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	butter_1	orange_juice_1	floor_target_object_region	floor_other_object_region_1	original_target_first	extension20	Pick the butter and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	87513b9229c51db91bb3502e5db3f60e7afaf2566aecd5731dc503c67c11adff	evaluated		0	5	definitions/BDRCENS_182.bddl	0	0	0
BDRCENS_183		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	butter_1	chocolate_pudding_1	floor_target_object_region	floor_other_object_region_2	original_target_first		Pick the butter and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	67ace04869d27779b7b7df95b83bc1da676ad2fe8d4db0b2726e98bc82bfddcb	not evaluated			0	definitions/BDRCENS_183.bddl			
BDRCENS_184		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	butter_1	bbq_sauce_1	floor_target_object_region	floor_other_object_region_3	original_target_first		Pick the butter and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	3d58f9ee668b65ee2b94344b9784bafd03b8f50a91eea70012cd010cecf0d5d9	not evaluated			0	definitions/BDRCENS_184.bddl			
BDRCENS_185		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	butter_1	ketchup_1	floor_target_object_region	floor_other_object_region_4	original_target_first		Pick the butter and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	03c7608167952ced409127d26f3b4e8cbcd8ca3ca0df4529b7bc83056ef0fff5	not evaluated			0	definitions/BDRCENS_185.bddl			
BDRCENS_186	BDRCOMP_014	LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	tomato_sauce_1	butter_1	floor_other_object_region_0	floor_target_object_region	original_target_second	anchor20	Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	012d41d1e48aededc7f05a4e176e1e4dc8fad2d8100c15ec72bbc6d665317bdd	evaluated		0	5	definitions/BDRCENS_186.bddl	0	0	0
BDRCENS_187		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	tomato_sauce_1	orange_juice_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	55335d3b77aa8bb3925fea5bc3e3ee1043708afa848ab1db6b8f66d7a3b9435b	not evaluated			0	definitions/BDRCENS_187.bddl			
