task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSE_269	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	2;6;302	put_the_wine_bottle_on_the_rack;push_the_plate_to_the_front_of_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the rack | Push the plate to the front of the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on the rack, then push the plate to the front of the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wine_rack_1_top_region); on(plate_1, main_table_stove_front_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (2, 6). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_269__put_the_wine_bottle_on_the_rack_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_269__put_the_wine_bottle_on_the_rack_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(plate_1,main_table_stove_front_region),on(wine_bottle_1,wine_rack_1_top_region)})
COMPOSE_270	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	2;7;302	put_the_wine_bottle_on_the_rack;turn_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the rack | Turn on the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on the rack, then turn on the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wine_rack_1_top_region); turnon(flat_stove_1); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (2, 7). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_270__put_the_wine_bottle_on_the_rack_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_270__put_the_wine_bottle_on_the_rack_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(wine_bottle_1,wine_rack_1_top_region),turnon(flat_stove_1)})
COMPOSE_271	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	2;8;302	put_the_wine_bottle_on_the_rack;put_the_bowl_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the rack | Put the bowl on the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on the rack, then put the black bowl on the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wine_rack_1_top_region); on(akita_black_bowl_1, flat_stove_1_cook_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (2, 8). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_271__put_the_wine_bottle_on_the_rack_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_271__put_the_wine_bottle_on_the_rack_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,flat_stove_1_cook_region),on(wine_bottle_1,wine_rack_1_top_region)})
COMPOSE_272	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	2;9;302	put_the_wine_bottle_on_the_rack;put_the_bowl_on_top_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the rack | Put the bowl on the top of the drawer | Pick the cream cheese and place it in the basket	Put the wine bottle on the rack, then put the black bowl on top of the cabinet, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wine_rack_1_top_region); on(akita_black_bowl_1, wooden_cabinet_1_top_side); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (2, 9). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_272__put_the_wine_bottle_on_the_rack_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_272__put_the_wine_bottle_on_the_rack_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,wooden_cabinet_1_top_side),on(wine_bottle_1,wine_rack_1_top_region)})
COMPOSE_273	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	2;10;302	put_the_wine_bottle_on_the_rack;open_the_middle_drawer_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the rack | Open the middle layer of the drawer | Pick the cream cheese and place it in the basket	Put the wine bottle on the rack, then open the middle drawer of the cabinet, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wine_rack_1_top_region); open(wooden_cabinet_1_middle_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (2, 10). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_273__put_the_wine_bottle_on_the_rack_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_273__put_the_wine_bottle_on_the_rack_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(wine_bottle_1,wine_rack_1_top_region),open(wooden_cabinet_1_middle_region)})
COMPOSE_274	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	5;3;302	put_the_wine_bottle_on_top_of_the_cabinet;open_the_top_drawer_and_put_the_bowl_inside;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the top of the drawer | Open the top layer of the drawer and put the bowl inside | Pick the cream cheese and place it in the basket	Put the wine bottle on top of the cabinet, then open the top drawer and put the black bowl inside, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wooden_cabinet_1_top_side); in(akita_black_bowl_1, wooden_cabinet_1_top_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (3, 5). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	7	comparison_png/COMPOSE_274__put_the_wine_bottle_on_top_of_the_cabinet_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_274__put_the_wine_bottle_on_top_of_the_cabinet_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(akita_black_bowl_1,wooden_cabinet_1_top_region),in(cream_cheese_1,basket_1_contain_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSE_275	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	6;3;302	push_the_plate_to_the_front_of_the_stove;open_the_top_drawer_and_put_the_bowl_inside;pick_up_the_cream_cheese_and_place_it_in_the_basket	Push the plate to the front of the stove | Open the top layer of the drawer and put the bowl inside | Pick the cream cheese and place it in the basket	Push the plate to the front of the stove, then open the top drawer and put the black bowl inside, and finally put the cream cheese box in the basket.	on(plate_1, main_table_stove_front_region); in(akita_black_bowl_1, wooden_cabinet_1_top_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (3, 6). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	7	comparison_png/COMPOSE_275__push_the_plate_to_the_front_of_the_stove_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_275__push_the_plate_to_the_front_of_the_stove_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(akita_black_bowl_1,wooden_cabinet_1_top_region),in(cream_cheese_1,basket_1_contain_region),on(plate_1,main_table_stove_front_region)})
COMPOSE_276	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	7;3;302	turn_on_the_stove;open_the_top_drawer_and_put_the_bowl_inside;pick_up_the_cream_cheese_and_place_it_in_the_basket	Turn on the stove | Open the top layer of the drawer and put the bowl inside | Pick the cream cheese and place it in the basket	Turn on the stove, then open the top drawer and put the black bowl inside, and finally put the cream cheese box in the basket.	turnon(flat_stove_1); in(akita_black_bowl_1, wooden_cabinet_1_top_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (3, 7). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_276__turn_on_the_stove_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_276__turn_on_the_stove_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(akita_black_bowl_1,wooden_cabinet_1_top_region),in(cream_cheese_1,basket_1_contain_region),turnon(flat_stove_1)})
COMPOSE_277	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	10;3;302	open_the_middle_drawer_of_the_cabinet;open_the_top_drawer_and_put_the_bowl_inside;pick_up_the_cream_cheese_and_place_it_in_the_basket	Open the middle layer of the drawer | Open the top layer of the drawer and put the bowl inside | Pick the cream cheese and place it in the basket	Open the middle drawer of the cabinet, then open the top drawer and put the black bowl inside, and finally put the cream cheese box in the basket.	open(wooden_cabinet_1_middle_region); in(akita_black_bowl_1, wooden_cabinet_1_top_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (3, 10). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_277__open_the_middle_drawer_of_the_cabinet_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_277__open_the_middle_drawer_of_the_cabinet_then_open_the_top_drawer_and_put_the_black_bowl_inside_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(akita_black_bowl_1,wooden_cabinet_1_top_region),in(cream_cheese_1,basket_1_contain_region),open(wooden_cabinet_1_middle_region)})
COMPOSE_278	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	5;6;302	put_the_wine_bottle_on_top_of_the_cabinet;push_the_plate_to_the_front_of_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the top of the drawer | Push the plate to the front of the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wooden_cabinet_1_top_side); on(plate_1, main_table_stove_front_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (5, 6). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_278__put_the_wine_bottle_on_top_of_the_cabinet_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_278__put_the_wine_bottle_on_top_of_the_cabinet_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(plate_1,main_table_stove_front_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSE_279	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	5;7;302	put_the_wine_bottle_on_top_of_the_cabinet;turn_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the top of the drawer | Turn on the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on top of the cabinet, then turn on the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wooden_cabinet_1_top_side); turnon(flat_stove_1); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (5, 7). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_279__put_the_wine_bottle_on_top_of_the_cabinet_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_279__put_the_wine_bottle_on_top_of_the_cabinet_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(wine_bottle_1,wooden_cabinet_1_top_side),turnon(flat_stove_1)})
COMPOSE_280	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	5;8;302	put_the_wine_bottle_on_top_of_the_cabinet;put_the_bowl_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the top of the drawer | Put the bowl on the stove | Pick the cream cheese and place it in the basket	Put the wine bottle on top of the cabinet, then put the black bowl on the stove, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wooden_cabinet_1_top_side); on(akita_black_bowl_1, flat_stove_1_cook_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (5, 8). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_280__put_the_wine_bottle_on_top_of_the_cabinet_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_280__put_the_wine_bottle_on_top_of_the_cabinet_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,flat_stove_1_cook_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSE_281	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	5;10;302	put_the_wine_bottle_on_top_of_the_cabinet;open_the_middle_drawer_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Put the wine bottle on the top of the drawer | Open the middle layer of the drawer | Pick the cream cheese and place it in the basket	Put the wine bottle on top of the cabinet, then open the middle drawer of the cabinet, and finally put the cream cheese box in the basket.	on(wine_bottle_1, wooden_cabinet_1_top_side); open(wooden_cabinet_1_middle_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (5, 10). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_281__put_the_wine_bottle_on_top_of_the_cabinet_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_281__put_the_wine_bottle_on_top_of_the_cabinet_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSE_282	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	6;7;302	push_the_plate_to_the_front_of_the_stove;turn_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Push the plate to the front of the stove | Turn on the stove | Pick the cream cheese and place it in the basket	Push the plate to the front of the stove, then turn on the stove, and finally put the cream cheese box in the basket.	on(plate_1, main_table_stove_front_region); turnon(flat_stove_1); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (6, 7). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_282__push_the_plate_to_the_front_of_the_stove_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_282__push_the_plate_to_the_front_of_the_stove_then_turn_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(plate_1,main_table_stove_front_region),turnon(flat_stove_1)})
COMPOSE_283	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	6;8;302	push_the_plate_to_the_front_of_the_stove;put_the_bowl_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Push the plate to the front of the stove | Put the bowl on the stove | Pick the cream cheese and place it in the basket	Push the plate to the front of the stove, then put the black bowl on the stove, and finally put the cream cheese box in the basket.	on(plate_1, main_table_stove_front_region); on(akita_black_bowl_1, flat_stove_1_cook_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (6, 8). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_283__push_the_plate_to_the_front_of_the_stove_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_283__push_the_plate_to_the_front_of_the_stove_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,flat_stove_1_cook_region),on(plate_1,main_table_stove_front_region)})
COMPOSE_284	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	6;9;302	push_the_plate_to_the_front_of_the_stove;put_the_bowl_on_top_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Push the plate to the front of the stove | Put the bowl on the top of the drawer | Pick the cream cheese and place it in the basket	Push the plate to the front of the stove, then put the black bowl on top of the cabinet, and finally put the cream cheese box in the basket.	on(plate_1, main_table_stove_front_region); on(akita_black_bowl_1, wooden_cabinet_1_top_side); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (6, 9). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_284__push_the_plate_to_the_front_of_the_stove_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_284__push_the_plate_to_the_front_of_the_stove_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,wooden_cabinet_1_top_side),on(plate_1,main_table_stove_front_region)})
COMPOSE_285	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	6;10;302	push_the_plate_to_the_front_of_the_stove;open_the_middle_drawer_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Push the plate to the front of the stove | Open the middle layer of the drawer | Pick the cream cheese and place it in the basket	Push the plate to the front of the stove, then open the middle drawer of the cabinet, and finally put the cream cheese box in the basket.	on(plate_1, main_table_stove_front_region); open(wooden_cabinet_1_middle_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (6, 10). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_285__push_the_plate_to_the_front_of_the_stove_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_285__push_the_plate_to_the_front_of_the_stove_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(plate_1,main_table_stove_front_region),open(wooden_cabinet_1_middle_region)})
COMPOSE_286	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	7;8;302	turn_on_the_stove;put_the_bowl_on_the_stove;pick_up_the_cream_cheese_and_place_it_in_the_basket	Turn on the stove | Put the bowl on the stove | Pick the cream cheese and place it in the basket	Turn on the stove, then put the black bowl on the stove, and finally put the cream cheese box in the basket.	turnon(flat_stove_1); on(akita_black_bowl_1, flat_stove_1_cook_region); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (7, 8). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_286__turn_on_the_stove_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_286__turn_on_the_stove_then_put_the_black_bowl_on_the_stove_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,flat_stove_1_cook_region),turnon(flat_stove_1)})
COMPOSE_287	X7_goal_plus_left_basket_3_task	3	true	false	libero_goal;libero_object	7;9;302	turn_on_the_stove;put_the_bowl_on_top_of_the_cabinet;pick_up_the_cream_cheese_and_place_it_in_the_basket	Turn on the stove | Put the bowl on the top of the drawer | Pick the cream cheese and place it in the basket	Turn on the stove, then put the black bowl on top of the cabinet, and finally put the cream cheese box in the basket.	turnon(flat_stove_1); on(akita_black_bowl_1, wooden_cabinet_1_top_side); in(cream_cheese_1, basket_1_contain_region)	libero_goal_with_robot_left_basket	One basket is added at the exact robot-left donor coordinate used by LIBERO basket scenes. | A learned cream-cheese-to-basket primitive is composed with compatible Goal clique (7, 9). | Goal component 4 is excluded because it assigns the same cream cheese to a conflicting final destination. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	5	comparison_png/COMPOSE_287__turn_on_the_stove_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/compose_287__turn_on_the_stove_then_put_the_black_bowl_on_top_of_the_cabinet_and_finally_put_the_cream_cheese_box_in_the_basket	composition|05a0f4aa6ec2927b002a80c1e016371d3df5a67f5230599b7ae1e58a54662be9|frozenset({in(cream_cheese_1,basket_1_contain_region),on(akita_black_bowl_1,wooden_cabinet_1_top_side),turnon(flat_stove_1)})
