task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSEOBJ_208	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;302;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_208__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_208__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_209	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;305;301	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the ketchup in the basket, and finally put the alphabet soup in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_209__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_alphabet_soup_in_the.png	tasks/composeobj_209__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_alphabet_soup_in_the	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_210	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;305;302	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the ketchup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_210__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_cream_cheese_box_in.png	tasks/composeobj_210__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_cream_cheese_box_in	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_211	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;305;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the ketchup in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_211__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the.png	tasks/composeobj_211__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_212	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;301;302	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_212__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_b.png	tasks/composeobj_212__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_b	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_213	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;301;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the alphabet soup in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_213__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_i.png	tasks/composeobj_213__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_i	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_214	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;302;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_214__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauc.png	tasks/composeobj_214__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauc	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_215	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;301;302	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_215__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_t.png	tasks/composeobj_215__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_t	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_216	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;301;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the alphabet soup in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_216__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_b.png	tasks/composeobj_216__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_b	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_217	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;302;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_217__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_th.png	tasks/composeobj_217__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_th	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_218	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;301;302;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_salad_dressing_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_218__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce.png	tasks/composeobj_218__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce	composition|4db2b582dbff0ab05541bdb2a88a58ad0460edacb6542803392b8f04e113b0df|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_219	O2_object_milk_upper_swap_3_to_basket	3	true	false	libero_object	303;305;301	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket	Put the salad dressing in the basket, then put the ketchup in the basket, and finally put the alphabet soup in the basket.	in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_milk_upper_swap_pick_up_the_salad_dressing_and_place_it_in_the_basket	Milk is swapped into floor_other_object_region_1 (the upper/back slot); alphabet_soup_1 moves to milk's former floor_other_object_region_3 slot. | The five non-milk objects and basket remain exactly the same identities as the source Object scene. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_219__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_alphabet_soup_in_the_basket.png	tasks/composeobj_219__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_alphabet_soup_in_the_basket	composition|e9ea2df22d7387ef7248aec20489b34af8d8a7e43ef06ab2a108350cfa94129e|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_220	O2_object_milk_upper_swap_3_to_basket	3	true	false	libero_object	303;305;302	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the ketchup and place it in the basket | Pick the cream cheese and place it in the basket	Put the salad dressing in the basket, then put the ketchup in the basket, and finally put the cream cheese box in the basket.	in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_milk_upper_swap_pick_up_the_salad_dressing_and_place_it_in_the_basket	Milk is swapped into floor_other_object_region_1 (the upper/back slot); alphabet_soup_1 moves to milk's former floor_other_object_region_3 slot. | The five non-milk objects and basket remain exactly the same identities as the source Object scene. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_220__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/composeobj_220__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket	composition|e9ea2df22d7387ef7248aec20489b34af8d8a7e43ef06ab2a108350cfa94129e|frozenset({in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_221	O2_object_milk_upper_swap_3_to_basket	3	true	false	libero_object	303;305;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the ketchup and place it in the basket | Pick the tomato sauce and place it in the basket	Put the salad dressing in the basket, then put the ketchup in the basket, and finally put the tomato sauce in the basket.	in(salad_dressing_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_milk_upper_swap_pick_up_the_salad_dressing_and_place_it_in_the_basket	Milk is swapped into floor_other_object_region_1 (the upper/back slot); alphabet_soup_1 moves to milk's former floor_other_object_region_3 slot. | The five non-milk objects and basket remain exactly the same identities as the source Object scene. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_221__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_221__put_the_salad_dressing_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|e9ea2df22d7387ef7248aec20489b34af8d8a7e43ef06ab2a108350cfa94129e|frozenset({in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
